<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
GRN,D,20160421,000000,5.1412,5.1412,5.0582,5.1412,1102,0
GRN,D,20160422,000000,5.1412,5.1412,5.1229,5.1321,649,0
GRN,D,20160425,000000,5.1321,5.1321,5.1321,5.1321,543,0
GRN,D,20160426,000000,5.1505,5.1505,5.1505,5.1505,327,0
GRN,D,20160427,000000,5.1505,5.1505,5.1505,5.1505,2,0
GRN,D,20160428,000000,5.1505,5.1505,5.1505,5.1505,217,0
GRN,D,20160429,000000,5.1597,5.1597,5.1505,5.1597,481,0
GRN,D,20160502,000000,5.1597,5.2335,5.1597,5.2335,1336,0
GRN,D,20160504,000000,5.2335,5.2335,5.1967,5.1967,2,0
GRN,D,20160505,000000,5.169,5.169,5.1229,5.1229,6,0
GRN,D,20160509,000000,5.1505,5.1505,5.1412,5.1412,2,0
GRN,D,20160510,000000,5.1505,5.1505,5.1412,5.1412,2,0
GRN,D,20160511,000000,5.1505,5.1505,5.1043,5.1043,2,0
GRN,D,20160512,000000,5.1505,5.1505,5.0766,5.1412,304,0
GRN,D,20160513,000000,5.1505,5.1505,5.1505,5.1505,2,0
GRN,D,20160516,000000,5.1505,5.1505,5.0028,5.1229,1289,0
GRN,D,20160517,000000,5.1505,5.1505,5.0582,5.0582,2,0
GRN,D,20160518,000000,5.0582,5.0582,4.8643,5.0582,179,0
GRN,D,20160519,000000,5.0582,5.1505,4.8643,5.1505,2494,0
GRN,D,20160520,000000,5.1597,5.169,5.1505,5.169,3474,0
GRN,D,20160523,000000,5.169,5.169,5.169,5.169,39,0
GRN,D,20160524,000000,5.169,5.169,5.169,5.169,131,0
GRN,D,20160525,000000,5.012,5.1597,5.012,5.1597,888,0
GRN,D,20160527,000000,5.169,5.169,5.1597,5.1597,596,0
GRN,D,20160530,000000,5.1597,5.169,5.1597,5.1597,764,0
GRN,D,20160531,000000,5.169,5.169,5.169,5.169,217,0
GRN,D,20160601,000000,5.0951,5.169,5.0305,5.169,6037,0
GRN,D,20160602,000000,5.1505,5.1505,5.049,5.1505,5170,0
GRN,D,20160603,000000,5.1043,5.1412,5.0305,5.0305,12759,0
GRN,D,20160606,000000,5.0305,5.0305,5.0305,5.0305,4213,0
GRN,D,20160607,000000,4.9844,5.0213,4.9013,5.012,2573,0
GRN,D,20160608,000000,4.9844,4.9844,4.9752,4.9752,2,0
GRN,D,20160609,000000,4.9752,5.0951,4.9752,5.0213,7779,0
GRN,D,20160610,000000,5.0858,5.0858,4.892,5.0766,64873,0
GRN,D,20160613,000000,5.0673,5.0673,5.0582,5.0582,2,0
GRN,D,20160614,000000,5.0582,5.0582,4.8735,4.8735,9009,0
GRN,D,20160615,000000,4.8643,4.9106,4.8643,4.9106,327,0
GRN,D,20160616,000000,5.0305,5.0305,5.0305,5.0305,2,0
GRN,D,20160617,000000,4.9106,4.9106,4.9106,4.9106,2,0
GRN,D,20160620,000000,5.0305,5.0305,5.0305,5.0305,11,0
GRN,D,20160621,000000,5.0305,5.0305,5.0305,5.0305,2,0
GRN,D,20160622,000000,5.0305,5.0305,5.0305,5.0305,2,0
GRN,D,20160623,000000,5.0305,5.0305,5.0305,5.0305,8,0
GRN,D,20160624,000000,5.0213,5.0213,5.0213,5.0213,2,0
GRN,D,20160627,000000,5.012,5.012,4.7167,4.9567,9708,0
GRN,D,20160628,000000,4.9752,5.012,4.7167,4.9567,9411,0
GRN,D,20160629,000000,4.9567,4.9567,4.7905,4.9013,11539,0
GRN,D,20160630,000000,4.8735,4.9752,4.7997,4.9752,7608,0
GRN,D,20160701,000000,4.9752,4.9752,4.9567,4.9567,441,0
GRN,D,20160704,000000,4.9567,4.9567,4.8643,4.9382,1085,0
GRN,D,20160705,000000,4.9567,4.9567,4.7905,4.8367,3842,0
GRN,D,20160706,000000,4.7812,4.7812,4.7812,4.7812,178,0
GRN,D,20160707,000000,4.8458,4.8458,4.8367,4.8367,2,0
GRN,D,20160708,000000,4.8367,4.8367,4.7997,4.7997,109,0
GRN,D,20160711,000000,4.8367,4.8367,4.8367,4.8367,2,0
GRN,D,20160712,000000,4.8367,4.8367,4.8367,4.8367,2,0
GRN,D,20160713,000000,4.7812,4.8458,4.7812,4.8367,1416,0
GRN,D,20160714,000000,4.8367,4.8367,4.8367,4.8367,2,0
GRN,D,20160715,000000,4.8367,4.8367,4.8275,4.8275,2,0
GRN,D,20160718,000000,4.8367,4.8367,4.8367,4.8367,2,0
GRN,D,20160719,000000,4.8367,4.8367,4.8367,4.8367,1085,0
GRN,D,20160720,000000,4.8367,4.8367,4.8182,4.8182,2,0
GRN,D,20160721,000000,4.8182,4.8182,4.3937,4.689,3288,0
GRN,D,20160722,000000,4.6152,4.6798,4.6152,4.6798,759,0
GRN,D,20160725,000000,4.689,4.689,4.495,4.6335,3957,0
GRN,D,20160726,000000,4.6152,4.7997,4.606,4.7997,6618,0
GRN,D,20160727,000000,4.8182,4.8182,4.7997,4.7997,45,0
GRN,D,20160728,000000,4.7997,4.7997,4.6152,4.7997,7012,0
GRN,D,20160729,000000,4.8182,4.8367,4.8182,4.8367,542,0
GRN,D,20160801,000000,4.8367,4.8367,4.8367,4.8367,2,0
GRN,D,20160802,000000,4.8367,4.8367,4.8275,4.8275,2,0
GRN,D,20160803,000000,4.8367,4.8367,4.4305,4.7997,11380,0
GRN,D,20160804,000000,4.8367,4.8367,4.606,4.7812,4911,0
GRN,D,20160805,000000,4.772,4.772,4.772,4.772,628,0
GRN,D,20160808,000000,4.772,4.7812,4.6335,4.7812,4031,0
GRN,D,20160809,000000,4.7812,4.7812,4.689,4.772,3928,0
GRN,D,20160810,000000,4.7812,4.7905,4.6152,4.7074,31441,0
GRN,D,20160811,000000,4.7444,4.7629,4.6243,4.7629,23974,0
GRN,D,20160812,000000,4.7629,4.7905,4.7074,4.7905,974,0
GRN,D,20160816,000000,4.7905,5.0766,4.7905,5.0766,4985,0
GRN,D,20160817,000000,5.049,5.049,4.9752,4.9752,220,0
GRN,D,20160818,000000,5.0305,5.0305,4.8182,4.8828,6117,0
GRN,D,20160819,000000,4.8828,4.8828,4.7444,4.8828,1085,0
GRN,D,20160822,000000,4.8828,4.8828,4.8828,4.8828,2,0
GRN,D,20160823,000000,4.8828,4.8828,4.8735,4.8735,2712,0
GRN,D,20160824,000000,4.8735,4.9106,4.8735,4.9106,1802,0
GRN,D,20160825,000000,5.0305,5.0305,5.0305,5.0305,2,0
GRN,D,20160826,000000,5.0305,5.0305,4.9752,5.0028,976,0
GRN,D,20160829,000000,5.0305,5.0305,4.9844,4.9844,2,0
GRN,D,20160830,000000,5.0305,5.0305,4.9844,4.9844,2,0
GRN,D,20160831,000000,5.0305,5.0305,4.7905,5.012,1909,0
GRN,D,20160901,000000,4.9844,4.9844,4.7905,4.9844,6827,0
GRN,D,20160902,000000,5.1229,5.1229,5.1229,5.1229,6,0
GRN,D,20160905,000000,5.012,5.012,4.9844,4.9844,176,0
GRN,D,20160906,000000,4.9844,5.1229,4.9844,5.1229,43,0
GRN,D,20160907,000000,5.1229,5.1229,4.8643,4.9197,132754,0
GRN,D,20160908,000000,5.0213,5.0305,4.966,5.0305,1385,0
GRN,D,20160909,000000,4.892,4.892,4.892,4.892,1083,0
GRN,D,20160912,000000,5.0213,5.0213,5.0213,5.0213,2,0
GRN,D,20160913,000000,5.012,5.012,5.012,5.012,107,0
GRN,D,20160914,000000,5.0213,5.0213,5.0213,5.0213,109,0
GRN,D,20160915,000000,5.0213,5.0213,4.9844,4.9844,5309,0
GRN,D,20160916,000000,4.9752,4.9752,4.7997,4.809,1026,0
GRN,D,20160919,000000,4.966,5.049,4.9567,5.049,9036,0
GRN,D,20160920,000000,5.049,5.049,5.0305,5.0305,28525,0
GRN,D,20160921,000000,5.0858,5.1137,5.0673,5.1137,27517,0
GRN,D,20160922,000000,5.1229,5.3536,5.1229,5.3536,9802,0
GRN,D,20160923,000000,5.3536,5.3536,5.215,5.215,436,0
GRN,D,20160926,000000,5.215,5.215,5.1505,5.1505,43,0
GRN,D,20160927,000000,5.1321,5.1321,5.1321,5.1321,22,0
GRN,D,20160928,000000,5.1321,5.3444,5.1321,5.3444,2927,0
GRN,D,20160929,000000,5.3444,5.3536,5.169,5.3167,22585,0
GRN,D,20160930,000000,5.3444,5.3444,5.1321,5.169,63294,0
GRN,D,20161003,000000,5.3167,5.3167,5.1597,5.1597,2439,0
GRN,D,20161004,000000,5.3167,5.3167,5.0766,5.0766,1508,0
GRN,D,20161005,000000,5.2613,5.2613,4.9752,4.9752,12196,0
GRN,D,20161006,000000,4.966,4.9844,4.966,4.9844,4365,0
GRN,D,20161007,000000,4.9844,4.9844,4.9382,4.9382,914,0
GRN,D,20161010,000000,4.9382,4.9844,4.9382,4.9475,61,0
GRN,D,20161011,000000,4.9475,5.169,4.9475,5.169,522,0
GRN,D,20161012,000000,5.3074,5.3074,4.9844,4.9844,3034,0
GRN,D,20161013,000000,5.0213,5.0213,4.9844,4.9844,1566,0
GRN,D,20161014,000000,4.9382,4.9382,4.9382,4.9382,2439,0
GRN,D,20161017,000000,5.0213,5.0213,4.9382,4.9382,2425,0
GRN,D,20161018,000000,4.9106,5.1597,4.9106,5.1505,729,0
GRN,D,20161019,000000,5.215,5.215,4.892,4.9844,16382,0
GRN,D,20161020,000000,4.9197,4.9197,4.8735,4.892,2009,0
GRN,D,20161021,000000,4.892,4.9106,4.892,4.9106,2,0
GRN,D,20161024,000000,4.9844,4.9844,4.966,4.966,635,0
GRN,D,20161025,000000,4.9844,4.9844,4.9844,4.9844,1134,0
GRN,D,20161026,000000,4.9197,4.9197,4.892,4.892,748,0
GRN,D,20161027,000000,4.8275,5.169,4.8275,5.0305,4411,0
GRN,D,20161028,000000,5.0213,5.0213,5.0213,5.0213,11832,0
GRN,D,20161031,000000,5.1832,5.1832,4.945,4.945,10240,0
GRN,D,20161102,000000,5.1832,5.1832,4.745,4.9261,3300,0
GRN,D,20161103,000000,4.9261,4.9261,4.9261,4.9261,79,0
GRN,D,20161104,000000,4.9261,4.9261,4.9261,4.9261,14,0
GRN,D,20161107,000000,4.9165,4.9165,4.9165,4.9165,2,0
GRN,D,20161108,000000,4.9165,4.9165,4.6783,4.8974,3794,0
GRN,D,20161109,000000,4.6497,4.8593,4.5544,4.8593,4260,0
GRN,D,20161110,000000,4.9165,4.9165,4.9165,4.9165,2,0
GRN,D,20161114,000000,4.9069,4.9069,4.9069,4.9069,2,0
GRN,D,20161115,000000,4.8784,5.0308,4.8784,5.0308,3253,0
GRN,D,20161116,000000,5.3167,5.3167,5.0308,5.0308,116,0
GRN,D,20161117,000000,5.088,5.088,4.8593,4.9069,1577,0
GRN,D,20161118,000000,4.9165,4.9165,4.764,4.8593,11079,0
GRN,D,20161121,000000,4.8593,4.8593,4.8593,4.8593,1049,0
GRN,D,20161122,000000,4.8116,4.9069,4.8116,4.8307,476,0
GRN,D,20161123,000000,4.8593,5.0499,4.8593,5.0404,8250,0
GRN,D,20161124,000000,5.2404,5.2404,5.0404,5.0499,284337,0
GRN,D,20161125,000000,5.2118,5.2118,5.0308,5.1356,1551,0
GRN,D,20161128,000000,5.1356,5.2214,4.9736,5.0975,143018,0
GRN,D,20161129,000000,5.2214,5.4786,5.1451,5.2214,63551,0
GRN,D,20161130,000000,5.4215,5.4215,5.088,5.3357,41804,0
GRN,D,20161201,000000,5.269,5.269,5.1451,5.2118,2882,0
GRN,D,20161202,000000,5.269,5.269,5.2404,5.2404,2,0
GRN,D,20161205,000000,5.2595,5.5072,5.0213,5.5072,23904,0
GRN,D,20161206,000000,5.5072,5.612,5.2881,5.4977,36842,0
GRN,D,20161207,000000,5.5834,5.5834,5.2404,5.4881,10999,0
GRN,D,20161208,000000,5.5358,5.5358,5.5168,5.5168,630,0
GRN,D,20161209,000000,5.5168,5.5168,5.3071,5.4786,2405,0
GRN,D,20161212,000000,5.4786,5.4786,5.269,5.4691,4244,0
GRN,D,20161213,000000,5.4691,5.4691,5.1927,5.1927,26382,0
GRN,D,20161214,000000,5.1927,5.2214,5.1451,5.2214,3710,0
GRN,D,20161215,000000,5.2214,5.2404,5.2214,5.2404,2,0
GRN,D,20161216,000000,5.2881,5.2881,5.0022,5.2404,419,0
GRN,D,20161219,000000,5.2881,5.2881,5.2404,5.2404,421,0
GRN,D,20161220,000000,5.0499,5.2404,5.0499,5.2309,1397,0
GRN,D,20161221,000000,5.2214,5.2214,5.2118,5.2118,318,0
GRN,D,20161222,000000,5.2022,5.2022,5.2022,5.2022,318,0
GRN,D,20161223,000000,5.2022,5.2022,5.2022,5.2022,2,0
GRN,D,20161227,000000,5.2404,5.2404,5.2309,5.2404,3,0
GRN,D,20161228,000000,5.2404,5.3357,5.0689,5.1165,42372,0
GRN,D,20161229,000000,5.269,5.269,5.269,5.269,212,0
GRN,D,20161230,000000,5.1451,5.1451,5.1356,5.1356,22839,0
GRN,D,20170102,000000,5.2881,5.2881,5.1356,5.1451,15510,0
GRN,D,20170103,000000,5.1356,5.1356,5.1356,5.1356,53,0
GRN,D,20170104,000000,5.1356,5.1356,5.0022,5.0022,542,0
GRN,D,20170105,000000,4.945,5.1451,4.945,5.1451,244,0
GRN,D,20170109,000000,5.1737,5.2881,5.1737,5.2881,3535,0
GRN,D,20170110,000000,5.2881,5.2881,5.2404,5.2404,134,0
GRN,D,20170111,000000,5.2785,5.2785,5.269,5.269,2,0
GRN,D,20170112,000000,5.25,5.2785,5.1927,5.2785,914,0
GRN,D,20170113,000000,5.2785,5.2785,5.2214,5.2785,463,0
GRN,D,20170116,000000,5.2404,5.2404,5.2404,5.2404,2,0
GRN,D,20170117,000000,5.2785,5.2785,5.1927,5.1927,1159,0
GRN,D,20170118,000000,5.2214,5.2214,5.2214,5.2214,2,0
GRN,D,20170119,000000,5.2214,5.2214,5.1451,5.2214,474,0
GRN,D,20170120,000000,5.2214,5.3262,5.2214,5.2404,5957,0
GRN,D,20170123,000000,5.2309,5.3357,5.2309,5.2404,4458,0
GRN,D,20170124,000000,5.45,5.45,5.3357,5.431,6613,0
GRN,D,20170125,000000,5.431,5.7263,5.3357,5.7263,9836,0
GRN,D,20170126,000000,5.5738,5.6216,5.5262,5.6216,1748,0
GRN,D,20170127,000000,5.6216,5.6216,5.6216,5.6216,7,0
GRN,D,20170130,000000,5.6216,5.6216,5.6216,5.6216,8,0
GRN,D,20170131,000000,5.612,5.8121,5.612,5.8121,7644,0
GRN,D,20170201,000000,5.7644,5.7644,5.7358,5.7358,638,0
GRN,D,20170202,000000,5.7168,5.7168,5.7168,5.7168,694,0
GRN,D,20170203,000000,5.7168,5.7168,5.5262,5.6978,1577,0
GRN,D,20170206,000000,5.7168,5.7168,5.6692,5.6692,186,0
GRN,D,20170207,000000,5.6978,5.6978,5.4786,5.6882,526,0
GRN,D,20170208,000000,5.6882,5.7168,5.6882,5.7168,16843,0
GRN,D,20170209,000000,5.7549,6.0598,5.6692,5.8121,21069,0
GRN,D,20170210,000000,5.7168,5.8026,5.5738,5.7263,3154,0
GRN,D,20170213,000000,5.7358,5.7358,5.7358,5.7358,2,0
GRN,D,20170214,000000,5.7358,5.7739,5.7358,5.7549,526,0
GRN,D,20170215,000000,5.7549,5.7549,5.5834,5.6978,18,0
GRN,D,20170216,000000,5.7549,5.7549,5.5738,5.5834,1677,0
GRN,D,20170217,000000,5.6882,5.6882,5.6787,5.6787,2,0
GRN,D,20170220,000000,5.6787,5.6787,5.6787,5.6787,2,0
GRN,D,20170221,000000,5.6787,5.6787,5.5262,5.5262,212,0
GRN,D,20170222,000000,5.6597,5.6597,5.431,5.6597,5136,0
GRN,D,20170223,000000,5.6597,5.6597,5.6501,5.6501,223,0
GRN,D,20170224,000000,5.6501,5.6501,5.6501,5.6501,526,0
GRN,D,20170227,000000,5.6597,5.6597,5.6216,5.6597,535,0
GRN,D,20170228,000000,5.6597,5.6597,5.4405,5.6024,4295,0
GRN,D,20170301,000000,5.6597,5.6597,5.45,5.6311,837,0
GRN,D,20170302,000000,5.6311,5.6311,5.6311,5.6311,2,0
GRN,D,20170303,000000,5.4215,5.612,5.4215,5.612,4357,0
GRN,D,20170306,000000,5.612,5.612,5.431,5.612,1577,0
GRN,D,20170307,000000,5.612,5.6406,5.431,5.6406,746,0
GRN,D,20170308,000000,5.6406,5.6406,5.6406,5.6406,43,0
GRN,D,20170309,000000,5.6406,5.6406,5.6406,5.6406,2,0
GRN,D,20170310,000000,5.6406,5.6406,5.4786,5.6406,205,0
GRN,D,20170313,000000,5.6216,5.6216,5.5929,5.5929,318,0
GRN,D,20170314,000000,5.5929,5.5929,5.5929,5.5929,208,0
GRN,D,20170315,000000,5.5929,5.7074,5.5929,5.7074,2301,0
GRN,D,20170316,000000,5.7074,5.7074,5.7074,5.7074,301,0
GRN,D,20170317,000000,5.7074,5.7549,5.4786,5.7549,21923,0
GRN,D,20170320,000000,5.7454,5.7835,5.7358,5.7835,1786,0
GRN,D,20170321,000000,5.7835,5.7835,5.5738,5.7835,2785,0
GRN,D,20170322,000000,5.8026,5.8026,5.7074,5.7074,7,0
GRN,D,20170323,000000,5.8026,5.8026,5.793,5.793,2,0
GRN,D,20170324,000000,5.793,5.793,5.793,5.793,2,0
GRN,D,20170327,000000,5.793,5.793,5.7644,5.7644,23,0
GRN,D,20170328,000000,5.7644,5.7644,5.7644,5.7644,2,0
GRN,D,20170329,000000,5.7644,5.7644,5.7644,5.7644,1,0
GRN,D,20170330,000000,5.7168,5.7168,5.7168,5.7168,330,0
GRN,D,20170331,000000,5.7168,5.7168,5.5262,5.6216,222,0
GRN,D,20170403,000000,5.7168,5.7168,5.6216,5.6216,2101,0
GRN,D,20170404,000000,5.6216,5.7074,5.5262,5.7074,2102,0
GRN,D,20170405,000000,5.6216,5.7074,5.6216,5.7074,3,0
GRN,D,20170406,000000,5.6216,5.7074,5.5262,5.7074,753,0
GRN,D,20170407,000000,5.7168,5.7168,5.7168,5.7168,2,0
GRN,D,20170410,000000,5.6216,5.6216,5.6216,5.6216,6824,0
GRN,D,20170411,000000,5.6692,5.6692,5.6692,5.6692,192,0
GRN,D,20170412,000000,5.6692,5.6692,5.6692,5.6692,107,0
GRN,D,20170413,000000,5.7168,5.7168,5.6692,5.6692,2,0
GRN,D,20170418,000000,5.6692,5.7168,5.4786,5.6216,42315,0
GRN,D,20170419,000000,5.6692,5.7644,5.6216,5.7644,17471,0
GRN,D,20170420,000000,5.7644,5.7644,5.7644,5.7644,116,0
GRN,D,20170421,000000,5.7644,5.7644,5.7549,5.7549,2,0
GRN,D,20170424,000000,5.7644,5.7644,5.7644,5.7644,214,0
GRN,D,20170425,000000,5.7644,5.7739,5.7644,5.7739,16427,0
GRN,D,20170426,000000,5.7835,5.7835,5.7644,5.7644,15953,0
GRN,D,20170427,000000,5.7644,5.8026,5.7644,5.8026,368,0
GRN,D,20170428,000000,5.8026,5.8979,5.6311,5.8979,40580,0
GRN,D,20170502,000000,5.8979,5.9931,5.8883,5.9931,18890,0
GRN,D,20170504,000000,5.9931,5.9931,5.8788,5.9931,1051,0
GRN,D,20170505,000000,5.9931,5.9931,5.9835,5.9931,32112,0
GRN,D,20170508,000000,6.0027,6.0027,5.9835,5.9835,4211,0
GRN,D,20170509,000000,5.9835,5.9835,5.9835,5.9835,2,0
GRN,D,20170510,000000,5.8693,5.9835,5.8693,5.9835,929,0
GRN,D,20170511,000000,5.9931,5.9931,5.9931,5.9931,187314,0
GRN,D,20170512,000000,5.9931,6.2599,5.9169,6.0503,146321,0
GRN,D,20170515,000000,6.0503,6.1646,5.955,6.1646,135668,0
GRN,D,20170516,000000,6.0503,6.4029,5.955,5.955,6053,0
GRN,D,20170517,000000,6.0503,6.2599,5.955,6.2409,2060,0
GRN,D,20170518,000000,6.2123,6.2123,5.9931,6.1455,713,0
GRN,D,20170519,000000,6.2313,6.2313,6.0503,6.2218,1051,0
GRN,D,20170522,000000,6.1933,6.1933,5.9931,6.1741,316,0
GRN,D,20170523,000000,6.1455,6.1455,6.136,6.136,25,0
GRN,D,20170524,000000,6.1933,6.1933,6.136,6.136,25,0
GRN,D,20170525,000000,6.1933,6.1933,5.7644,6.098,1126,0
GRN,D,20170526,000000,6.0503,6.2409,5.7644,6.2409,7330,0
GRN,D,20170529,000000,6.2409,6.8602,6.2409,6.7363,8318,0
GRN,D,20170530,000000,6.8697,7.3461,6.8602,7.2318,34719,0
GRN,D,20170531,000000,7.2318,7.3747,6.9554,7.3747,95800,0
GRN,D,20170601,000000,7.3747,8.0702,7.327,7.632,25870,0
GRN,D,20170602,000000,7.67,7.7367,7.2603,7.7367,5347,0
GRN,D,20170605,000000,7.8987,8.0512,7.8892,7.8892,7562,0
GRN,D,20170606,000000,7.7654,8.1941,7.7654,8.1846,14052,0
GRN,D,20170607,000000,8.0988,8.3752,7.7462,8.0988,12357,0
GRN,D,20170608,000000,8.0036,8.0988,7.632,8.0988,23239,0
GRN,D,20170609,000000,8.1465,8.2227,7.7177,8.2227,21871,0
GRN,D,20170612,000000,8.1465,8.2989,8.1465,8.2417,5337,0
GRN,D,20170613,000000,7.9655,8.3561,7.9655,8.3561,17410,0
GRN,D,20170614,000000,8.3561,8.5752,8.0226,8.4799,17492,0
GRN,D,20170616,000000,8.5752,8.9659,8.2132,8.7658,25252,0
GRN,D,20170619,000000,8.9564,9.0897,8.6705,8.8134,4142,0
GRN,D,20170620,000000,8.9468,8.9468,8.6038,8.861,927,0
GRN,D,20170621,000000,8.9468,8.9468,8.5085,8.9468,3316,0
GRN,D,20170622,000000,8.9087,8.9087,8.5752,8.8229,13298,0
GRN,D,20170623,000000,8.8229,8.8896,8.7753,8.8896,19468,0
GRN,D,20170626,000000,8.8896,8.9278,8.8134,8.9278,10298,0
GRN,D,20170627,000000,8.9087,9.004,8.7563,8.9564,39826,0
GRN,D,20170628,000000,8.6324,8.9564,8.6324,8.9564,1377,0
GRN,D,20170629,000000,8.6229,8.9564,8.6229,8.9468,55,0
GRN,D,20170630,000000,8.6229,8.9564,8.6229,8.9564,421,0
GRN,D,20170703,000000,8.9564,8.9564,8.9087,8.9087,18,0
GRN,D,20170704,000000,8.9087,8.9087,8.9087,8.9087,580,0
GRN,D,20170705,000000,8.9087,8.9087,8.7181,8.7181,9,0
GRN,D,20170706,000000,8.499,8.9087,8.499,8.861,1579,0
GRN,D,20170707,000000,8.861,8.861,8.499,8.8134,1104,0
GRN,D,20170710,000000,8.8515,8.8515,8.4894,8.7563,4,0
GRN,D,20170711,000000,8.7563,8.7563,8.7563,8.7563,33,0
GRN,D,20170712,000000,8.7563,8.7563,8.1178,8.4894,2159,0
GRN,D,20170713,000000,8.3371,8.7277,8.1083,8.499,331,0
GRN,D,20170714,000000,8.499,8.499,8.499,8.499,1,0
GRN,D,20170717,000000,8.4799,8.4799,8.4799,8.4799,2,0
GRN,D,20170718,000000,8.1083,8.1846,7.813,7.8511,1522,0
GRN,D,20170719,000000,7.813,7.813,7.2127,7.4414,2647,0
GRN,D,20170720,000000,7.4414,7.5939,7.2508,7.5939,2026,0
GRN,D,20170721,000000,7.5939,7.5939,7.5939,7.5939,2,0
GRN,D,20170724,000000,7.5939,7.5939,7.5939,7.5939,112,0
GRN,D,20170725,000000,7.5939,7.5939,7.5939,7.5939,2,0
GRN,D,20170726,000000,7.5939,7.832,7.5939,7.832,1155,0
GRN,D,20170727,000000,7.5939,7.9559,7.5939,7.9559,61,0
GRN,D,20170728,000000,7.9655,8.0988,7.9655,8.0893,1136,0
GRN,D,20170731,000000,8.0512,8.3847,7.9655,8.3371,3864,0
GRN,D,20170801,000000,8.4799,8.4799,7.7654,8.0036,2926,0
GRN,D,20170802,000000,8.0036,8.0036,7.6224,7.6224,1699,0
GRN,D,20170803,000000,7.813,7.8606,7.813,7.813,1951,0
GRN,D,20170804,000000,7.813,7.8606,7.489,7.8606,267,0
GRN,D,20170807,000000,8.1941,8.3847,7.8701,8.3847,73,0
GRN,D,20170808,000000,8.3847,8.3847,7.8701,7.8701,2,0
GRN,D,20170809,000000,8.1941,8.3847,8.1941,8.3371,1454,0
GRN,D,20170810,000000,8.3371,8.3371,7.9845,8.3371,474,0
GRN,D,20170811,000000,8.3371,8.3371,8.3371,8.3371,1,0
GRN,D,20170814,000000,8.1941,8.3371,8.1941,8.3371,254,0
GRN,D,20170816,000000,8.3371,8.3371,8.3371,8.3371,2,0
GRN,D,20170817,000000,8.3371,8.3371,8.3371,8.3371,2,0
GRN,D,20170818,000000,8.1941,8.2894,8.0036,8.2894,290,0
GRN,D,20170821,000000,8.2894,8.7753,8.2894,8.7753,7887,0
GRN,D,20170822,000000,8.9087,8.9087,8.7468,8.7468,230,0
GRN,D,20170823,000000,8.9087,8.9373,8.9087,8.9373,415,0
GRN,D,20170824,000000,8.9373,8.9373,8.9278,8.9373,746,0
GRN,D,20170825,000000,8.9373,8.9373,8.3466,8.6705,10870,0
GRN,D,20170828,000000,8.7658,8.9373,8.3371,8.9373,8102,0
GRN,D,20170829,000000,8.9468,9.0421,8.9373,8.9945,1969,0
GRN,D,20170830,000000,9.0421,9.0421,9.0421,9.0421,2,0
GRN,D,20170831,000000,9.0421,9.0421,9.0421,9.0421,1,0
GRN,D,20170901,000000,8.9945,9.585,8.5752,9.585,10859,0
GRN,D,20170904,000000,9.585,10.528,9.528,9.977,3459,0
GRN,D,20170905,000000,11.434,11.434,10.71,10.71,5805,0
GRN,D,20170906,000000,10.957,11.147,10.567,10.567,994,0
GRN,D,20170907,000000,10.567,10.567,10.567,10.567,2,0
GRN,D,20170908,000000,10.567,10.805,9.984,10.719,3937,0
GRN,D,20170911,000000,10.719,10.957,10.719,10.957,618,0
GRN,D,20170912,000000,10.957,10.957,10.957,10.957,820,0
GRN,D,20170913,000000,10.957,10.957,10.386,10.91,3886,0
GRN,D,20170914,000000,10.796,10.796,10.786,10.786,718,0
GRN,D,20170915,000000,10.881,10.91,10.386,10.91,3562,0
GRN,D,20170918,000000,11.339,11.339,10.957,10.957,166,0
GRN,D,20170919,000000,11.072,11.072,10.861,10.861,212,0
GRN,D,20170920,000000,10.957,10.957,10.766,10.957,53,0
GRN,D,20170921,000000,11.043,11.043,10.577,10.957,315,0
GRN,D,20170922,000000,10.881,10.881,10.881,10.881,15,0
GRN,D,20170925,000000,10.89,11.339,10.89,10.89,2425,0
GRN,D,20170926,000000,10.957,10.957,10.766,10.957,1510,0
GRN,D,20170927,000000,10.957,11.9,10.766,11.9,2955,0
GRN,D,20170928,000000,11.89,11.89,11.091,11.567,4598,0
GRN,D,20170929,000000,11.539,11.729,11.539,11.729,626,0
GRN,D,20171002,000000,11.815,11.815,11.243,11.671,1833,0
GRN,D,20171003,000000,11.624,11.624,11.109,11.434,1221,0
GRN,D,20171004,000000,11.434,11.434,11.243,11.434,1052,0
GRN,D,20171005,000000,11.434,11.624,11.434,11.624,3,0
GRN,D,20171006,000000,11.624,11.624,10.633,11.577,12802,0
GRN,D,20171009,000000,11.586,11.624,11.109,11.614,2911,0
GRN,D,20171010,000000,11.624,11.815,11.243,11.624,16045,0
GRN,D,20171011,000000,11.624,11.624,11.614,11.614,7,0
GRN,D,20171012,000000,11.624,11.624,11.262,11.32,1374,0
GRN,D,20171013,000000,11.614,11.614,11.291,11.291,293,0
GRN,D,20171016,000000,11.281,11.614,11.062,11.614,751,0
GRN,D,20171017,000000,11.614,11.614,11.614,11.614,1,0
GRN,D,20171018,000000,11.567,11.577,11.072,11.577,264,0
GRN,D,20171019,000000,11.529,11.529,10.957,11.529,10101,0
GRN,D,20171020,000000,11.529,11.529,11.186,11.529,4452,0
GRN,D,20171023,000000,11.529,12.005,11.519,11.995,5253,0
GRN,D,20171024,000000,12.1,12.1,11.671,12.091,1759,0
