<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AMB,D,20130708,000000,5.5583,5.5583,5.5583,5.5583,1,0
AMB,D,20130710,000000,5.545,5.545,5.3801,5.3801,3086,0
AMB,D,20130711,000000,5.5121,5.5121,5.5121,5.5121,35,0
AMB,D,20130712,000000,5.4657,5.4724,5.4657,5.4724,1553,0
AMB,D,20130715,000000,5.4461,5.4461,5.3865,5.4394,80,0
AMB,D,20130716,000000,5.4394,5.4394,5.4394,5.4394,454,0
AMB,D,20130717,000000,5.4394,5.4394,5.3933,5.3933,1442,0
AMB,D,20130718,000000,5.3865,5.4129,5.3801,5.4129,22202,0
AMB,D,20130722,000000,5.4065,5.4065,5.4065,5.4065,38,0
AMB,D,20130723,000000,5.2876,5.4129,5.215,5.4129,109478,0
AMB,D,20130724,000000,5.281,5.4593,5.281,5.4593,1422,0
AMB,D,20130725,000000,5.347,5.4593,5.347,5.3536,1324,0
AMB,D,20130726,000000,5.3801,5.5187,5.347,5.5187,30965,0
AMB,D,20130729,000000,5.3139,5.4791,5.3139,5.4791,337,0
AMB,D,20130730,000000,5.347,5.4791,5.347,5.4791,4295,0
AMB,D,20130731,000000,5.4791,5.5054,5.3865,5.5054,5739,0
AMB,D,20130801,000000,5.5054,5.6043,5.5054,5.6043,6249,0
AMB,D,20130802,000000,5.5978,5.7034,5.545,5.6112,9724,0
AMB,D,20130805,000000,5.6112,5.7034,5.6112,5.677,3181,0
AMB,D,20130806,000000,5.6968,5.8619,5.6968,5.8619,56461,0
AMB,D,20130807,000000,5.8619,6.0402,5.8488,6.0402,70819,0
AMB,D,20130808,000000,5.8752,6.0402,5.8752,6.0337,32405,0
AMB,D,20130809,000000,6.0071,6.0071,5.9478,5.9478,827,0
AMB,D,20130812,000000,5.9478,5.9873,5.9412,5.9742,2261,0
AMB,D,20130813,000000,5.9742,6.0402,5.9742,6.0402,25754,0
AMB,D,20130814,000000,6.0402,6.1327,6.0402,6.1327,8840,0
AMB,D,20130816,000000,6.1392,6.225,6.1392,6.1392,4201,0
AMB,D,20130819,000000,6.1392,6.1392,6.0732,6.0732,2703,0
AMB,D,20130820,000000,6.0732,6.1722,6.0732,6.1722,99172,0
AMB,D,20130822,000000,6.1656,6.2713,6.1656,6.2382,229096,0
AMB,D,20130823,000000,6.2449,6.2449,6.2449,6.2449,152,0
AMB,D,20130826,000000,6.2185,6.2185,5.9412,5.9478,2323,0
AMB,D,20130827,000000,6.0071,6.1921,5.9412,6.1921,16244,0
AMB,D,20130828,000000,5.994,6.093,5.9478,6.0863,324050,0
AMB,D,20130829,000000,6.0798,6.1392,6.0798,6.1392,1610,0
AMB,D,20130830,000000,6.0732,6.1855,5.9808,5.9808,1214,0
AMB,D,20130902,000000,5.7827,6.1194,5.7827,6.1194,1164,0
AMB,D,20130903,000000,6.06,6.06,5.994,6.06,291,0
AMB,D,20130904,000000,6.0046,6.0734,6.0046,6.0734,2559,0
AMB,D,20130905,000000,6.0046,6.0459,5.51,5.7435,5382,0
AMB,D,20130906,000000,5.7365,6.0468,5.7365,6.0468,4915,0
AMB,D,20130909,000000,6.1392,6.1392,5.9412,6.1327,4275,0
AMB,D,20130910,000000,5.9213,6.3109,5.9213,6.3041,35117,0
AMB,D,20130911,000000,6.3041,6.3041,6.2713,6.2976,3770,0
AMB,D,20130912,000000,6.2976,6.2976,6.2382,6.2382,450,0
AMB,D,20130913,000000,6.2382,6.3109,6.2382,6.3109,13854,0
AMB,D,20130916,000000,6.3109,6.5351,6.3109,6.5351,11845,0
AMB,D,20130917,000000,6.6009,6.7137,6.6009,6.7006,11410,0
AMB,D,20130918,000000,6.6147,6.7666,6.6147,6.7666,2531,0
AMB,D,20130919,000000,6.7727,6.7927,6.6669,6.7335,3690,0
AMB,D,20130920,000000,6.7335,6.7335,6.6009,6.7335,3806,0
AMB,D,20130923,000000,6.6009,6.7335,6.6009,6.7006,4467,0
AMB,D,20130924,000000,6.6607,6.7006,6.6009,6.6937,2778,0
AMB,D,20130925,000000,6.7006,6.7597,6.6147,6.7597,6781,0
AMB,D,20130926,000000,6.7335,6.7666,6.7335,6.7335,21444,0
AMB,D,20130927,000000,6.8017,6.9937,6.7673,6.9937,128042,0
AMB,D,20130930,000000,7.1754,7.1754,6.7398,6.9974,99381,0
AMB,D,20131001,000000,6.9974,7.0965,6.9772,7.0965,8167,0
AMB,D,20131002,000000,6.9974,6.9974,6.9772,6.9974,73376,0
AMB,D,20131003,000000,7.0567,7.0567,6.8983,6.9974,35830,0
AMB,D,20131004,000000,6.836,6.9937,6.836,6.9937,941,0
AMB,D,20131007,000000,6.7927,6.8125,6.2713,6.7335,44824,0
AMB,D,20131008,000000,6.9374,6.9511,6.8325,6.9446,6905,0
AMB,D,20131009,000000,6.9974,7.1754,6.9974,7.1161,16093,0
AMB,D,20131010,000000,7.1161,7.2152,7.1161,7.1754,37105,0
AMB,D,20131011,000000,7.2152,7.255,7.103,7.195,15482,0
AMB,D,20131014,000000,7.2825,7.2825,7.1934,7.2485,6879,0
AMB,D,20131015,000000,7.2825,7.4888,7.2622,7.4543,33536,0
AMB,D,20131016,000000,7.4405,7.6947,7.4198,7.6947,27929,0
AMB,D,20131017,000000,7.6947,7.7292,7.5227,7.681,37330,0
AMB,D,20131018,000000,7.6602,7.7223,7.5572,7.7223,17313,0
AMB,D,20131021,000000,7.7292,8.0379,7.7223,7.969,13943,0
AMB,D,20131022,000000,8.052,8.5464,7.9763,8.4164,17458,0
AMB,D,20131023,000000,8.4849,8.5186,8.1281,8.4085,7140,0
AMB,D,20131024,000000,8.2517,8.4085,8.1413,8.3133,87682,0
AMB,D,20131025,000000,8.2439,8.4034,8.106,8.1413,15490,0
AMB,D,20131028,000000,8.052,8.1413,7.7915,8.0724,32773,0
AMB,D,20131029,000000,8.0379,8.106,7.8804,8.0928,9302,0
AMB,D,20131030,000000,8.106,8.2103,8.106,8.106,9751,0
AMB,D,20131104,000000,8.106,8.134,7.8738,8.106,8253,0
AMB,D,20131105,000000,8.1759,8.2439,8.106,8.106,19208,0
AMB,D,20131106,000000,8.106,8.1824,8.106,8.1824,7425,0
AMB,D,20131107,000000,7.9148,8.0314,7.9148,7.9763,2933,0
AMB,D,20131108,000000,7.9763,8.0928,7.8598,7.9969,12351,0
AMB,D,20131112,000000,7.9829,8.3808,7.9829,8.3063,15880,0
AMB,D,20131113,000000,8.3063,8.5125,8.106,8.106,14253,0
AMB,D,20131114,000000,8.3808,8.3808,7.9016,8.0379,2137,0
AMB,D,20131115,000000,8.451,8.451,8.2243,8.2243,5263,0
AMB,D,20131118,000000,8.2308,8.3609,8.2103,8.2103,1868,0
AMB,D,20131119,000000,8.2103,8.237,8.1618,8.1618,948,0
AMB,D,20131120,000000,8.1759,8.1759,7.7974,7.8664,4232,0
AMB,D,20131121,000000,7.8598,7.8598,7.605,7.605,3935,0
AMB,D,20131122,000000,7.5572,7.5919,7.4267,7.5919,9316,0
AMB,D,20131125,000000,7.5572,7.9903,7.5227,7.8935,7286,0
AMB,D,20131126,000000,7.8935,7.8935,7.7915,7.8057,1376,0
AMB,D,20131127,000000,7.818,7.8319,7.818,7.8319,7419,0
AMB,D,20131128,000000,7.969,7.969,7.4888,7.578,15945,0
AMB,D,20131129,000000,7.5572,7.7223,7.5572,7.5919,4276,0
AMB,D,20131202,000000,7.6602,7.681,7.578,7.6739,4008,0
AMB,D,20131203,000000,7.5919,7.6264,7.4612,7.5227,6662,0
AMB,D,20131204,000000,7.4612,7.4612,7.09,7.1111,30046,0
AMB,D,20131205,000000,7.1111,7.1111,6.8634,6.8634,7745,0
AMB,D,20131206,000000,6.7878,7.2622,6.7878,7.0148,5620,0
AMB,D,20131209,000000,7.255,7.3653,7.255,7.2897,10234,0
AMB,D,20131210,000000,7.3515,7.3515,7.0972,7.1175,2396,0
AMB,D,20131211,000000,7.3377,7.3377,7.2897,7.2897,567,0
AMB,D,20131212,000000,7.145,7.2276,6.9389,7.0351,5064,0
AMB,D,20131213,000000,7.0351,7.0487,6.9525,6.9735,717,0
AMB,D,20131216,000000,6.9799,7.0075,6.8017,6.9735,4684,0
AMB,D,20131217,000000,6.9735,7.056,6.7329,6.7467,6266,0
AMB,D,20131218,000000,6.7329,7.0423,6.6366,6.8703,2987,0
AMB,D,20131219,000000,6.8566,7.0075,6.8566,6.8703,43719,0
AMB,D,20131220,000000,6.8703,6.8772,6.2176,6.7054,135722,0
AMB,D,20131223,000000,6.7329,7.2137,6.7329,7.0075,11402,0
AMB,D,20131227,000000,7.0351,7.0351,7.0075,7.0075,4609,0
AMB,D,20131230,000000,6.9937,7.001,6.8153,6.9937,3001,0
AMB,D,20140102,000000,7.0075,7.3238,7.0075,7.2485,22369,0
AMB,D,20140103,000000,7.255,7.255,7.1175,7.221,16489,0
AMB,D,20140107,000000,7.0698,7.1111,6.836,7.1111,17900,0
AMB,D,20140108,000000,7.2348,7.2348,6.7673,6.7811,2111,0
AMB,D,20140109,000000,6.7535,7.2137,6.7535,7.1248,9500,0
AMB,D,20140110,000000,7.1248,7.1248,6.8838,6.8838,3717,0
AMB,D,20140113,000000,7.1248,7.1248,6.9525,6.9597,1242,0
AMB,D,20140114,000000,6.9525,6.9735,6.9525,6.9735,363,0
AMB,D,20140115,000000,7.0423,7.2137,6.7743,6.891,18587,0
AMB,D,20140116,000000,6.9185,7.166,6.9185,7.166,3247,0
AMB,D,20140117,000000,7.166,7.2137,7.166,7.1726,7338,0
AMB,D,20140120,000000,7.2414,7.2414,7.1522,7.2276,8198,0
AMB,D,20140121,000000,7.2137,7.2137,7.145,7.2137,21696,0
AMB,D,20140122,000000,7.2,7.3238,7.1863,7.221,4542,0
AMB,D,20140123,000000,7.3515,7.3515,7.1726,7.2,10593,0
AMB,D,20140124,000000,7.3852,7.3852,7.056,7.1798,2154,0
AMB,D,20140127,000000,7.0487,7.0487,6.9799,6.9799,3298,0
AMB,D,20140128,000000,6.9799,7.3238,6.9799,7.3238,6752,0
AMB,D,20140129,000000,7.379,7.379,7.0835,7.0835,1689,0
AMB,D,20140130,000000,7.3038,7.3038,7.09,7.1863,3966,0
AMB,D,20140131,000000,7.3038,7.3852,7.3038,7.3852,3341,0
AMB,D,20140203,000000,7.379,7.4543,7.2276,7.4543,2916,0
AMB,D,20140204,000000,7.255,7.3653,7.221,7.2897,1516,0
AMB,D,20140205,000000,7.5435,7.5435,7.4543,7.5087,1485,0
AMB,D,20140206,000000,7.4888,7.4888,7.3653,7.4888,1464,0
AMB,D,20140207,000000,7.4888,7.4888,7.2961,7.3576,9286,0
AMB,D,20140210,000000,7.4474,7.4474,7.3168,7.3238,1596,0
AMB,D,20140211,000000,7.5087,7.5087,7.3515,7.4812,1662,0
AMB,D,20140212,000000,7.3714,7.3852,6.9046,7.0698,37529,0
AMB,D,20140213,000000,7.276,7.2825,7.0212,7.255,3589,0
AMB,D,20140214,000000,7.2276,7.2276,7.1385,7.2137,1848,0
AMB,D,20140217,000000,7.2825,7.2825,7.0285,7.2073,4411,0
AMB,D,20140218,000000,7.0835,7.2137,7.0763,7.1037,3309,0
AMB,D,20140219,000000,7.0835,7.1726,7.0835,7.1175,1374,0
AMB,D,20140220,000000,7.056,7.1037,7.056,7.0763,2283,0
AMB,D,20140221,000000,7.0351,7.0423,6.4237,6.7054,22166,0
AMB,D,20140224,000000,6.7054,6.9389,6.7054,6.9389,4165,0
AMB,D,20140225,000000,6.9389,6.9389,6.8634,6.8703,1607,0
AMB,D,20140226,000000,6.8085,6.9389,6.1832,6.5268,49213,0
AMB,D,20140227,000000,6.5268,6.5406,6.2176,6.2176,12060,0
AMB,D,20140228,000000,6.2382,6.4237,5.9222,6.1832,11791,0
AMB,D,20140303,000000,6.1146,6.1353,5.9978,6.0802,10546,0
AMB,D,20140304,000000,5.8535,6.4581,5.8259,6.4581,24975,0
AMB,D,20140305,000000,6.5268,6.6985,6.5199,6.6985,12017,0
AMB,D,20140306,000000,6.6985,6.7054,6.5956,6.623,73297,0
AMB,D,20140307,000000,6.623,6.623,6.4237,6.4717,2942,0
AMB,D,20140310,000000,6.4307,6.5749,6.2657,6.2657,1988,0
AMB,D,20140311,000000,6.2657,6.3825,6.1353,6.2107,3462,0
AMB,D,20140312,000000,6.1559,6.3344,6.0459,6.1488,3719,0
AMB,D,20140313,000000,5.9771,6.0664,5.8535,5.8673,12771,0
AMB,D,20140314,000000,5.6405,5.8673,5.0771,5.5993,52778,0
AMB,D,20140317,000000,5.4688,5.6474,5.4688,5.5648,8408,0
AMB,D,20140318,000000,5.5648,5.6337,5.2626,5.3932,38648,0
AMB,D,20140319,000000,5.4276,5.4963,5.2489,5.4207,50088,0
AMB,D,20140320,000000,5.4207,5.4549,5.2764,5.3588,16176,0
AMB,D,20140321,000000,5.3726,5.4549,5.3176,5.4549,23148,0
AMB,D,20140324,000000,5.4619,5.8192,5.4619,5.7504,28896,0
AMB,D,20140325,000000,5.6474,5.9084,5.6474,5.9084,7833,0
AMB,D,20140326,000000,5.9428,6.3207,5.9428,5.9771,119337,0
AMB,D,20140327,000000,5.9222,5.9771,5.9222,5.9222,1962,0
AMB,D,20140328,000000,5.9222,5.9634,5.9222,5.9359,2923,0
AMB,D,20140331,000000,5.9222,6.0046,5.9222,6.0046,5063,0
AMB,D,20140401,000000,5.9497,6.1008,5.9497,6.0871,5189,0
AMB,D,20140402,000000,6.0871,6.3207,6.0871,6.2038,7312,0
AMB,D,20140403,000000,6.2038,6.3551,6.2038,6.2038,3279,0
AMB,D,20140404,000000,6.2107,6.2521,6.2038,6.2038,1402,0
AMB,D,20140407,000000,6.1146,6.1146,5.9153,5.9359,1943,0
AMB,D,20140408,000000,5.9153,6.0184,5.9153,5.9771,1428,0
AMB,D,20140409,000000,5.9153,5.9771,5.9153,5.9153,6697,0
AMB,D,20140410,000000,5.9084,5.9084,5.8673,5.8741,1696,0
AMB,D,20140411,000000,5.7367,5.8741,5.7367,5.8741,1821,0
AMB,D,20140414,000000,5.7435,5.8329,5.7435,5.8329,2085,0
AMB,D,20140415,000000,5.6749,5.8123,5.6749,5.6886,1575,0
AMB,D,20140416,000000,5.6886,5.7367,5.5307,5.5375,17527,0
AMB,D,20140417,000000,5.5375,5.7849,5.3932,5.5648,40565,0
AMB,D,20140422,000000,5.5648,5.7504,5.5031,5.7435,3702,0
AMB,D,20140423,000000,5.6543,5.7711,5.6543,5.7435,1615,0
AMB,D,20140424,000000,5.6749,5.7161,5.6474,5.7161,3303,0
AMB,D,20140425,000000,5.7023,5.7092,5.4688,5.5648,5354,0
AMB,D,20140428,000000,5.5648,5.7917,5.5648,5.7573,8933,0
AMB,D,20140429,000000,5.7642,5.7642,5.5031,5.7367,679,0
AMB,D,20140430,000000,5.7367,5.7367,5.5238,5.5307,7949,0
AMB,D,20140502,000000,5.5307,5.5993,5.5031,5.5993,1930,0
AMB,D,20140505,000000,5.5717,5.613,5.5648,5.613,443,0
AMB,D,20140506,000000,5.6405,5.6681,5.5307,5.6474,2037,0
AMB,D,20140507,000000,5.6474,5.6474,5.2626,5.4481,34529,0
AMB,D,20140508,000000,5.6199,5.6199,5.4481,5.4688,10636,0
AMB,D,20140509,000000,5.4826,5.4963,5.4549,5.4963,21984,0
AMB,D,20140512,000000,5.5031,5.5031,4.9672,5.1458,73731,0
AMB,D,20140513,000000,5.2695,5.4207,5.1665,5.4207,12926,0
AMB,D,20140514,000000,5.4276,5.4826,5.4207,5.4756,5196,0
AMB,D,20140515,000000,5.4756,5.613,5.4276,5.5168,21534,0
AMB,D,20140516,000000,5.4963,5.4963,5.4413,5.4963,2414,0
AMB,D,20140519,000000,5.4963,5.5031,5.4619,5.4619,3088,0
AMB,D,20140520,000000,5.4963,5.5581,5.4688,5.4688,6497,0
AMB,D,20140521,000000,5.4963,5.4963,5.3658,5.3726,4669,0
AMB,D,20140522,000000,5.4001,5.4826,5.3726,5.3726,3925,0
AMB,D,20140523,000000,5.4894,5.4894,5.3932,5.3932,4171,0
AMB,D,20140526,000000,5.4001,5.4276,5.3658,5.4276,2389,0
AMB,D,20140527,000000,5.4276,5.6474,5.3658,5.6474,273707,0
AMB,D,20140528,000000,5.7917,5.9359,5.5648,5.8398,78068,0
AMB,D,20140529,000000,5.778,5.9153,5.7023,5.7849,6662,0
AMB,D,20140530,000000,5.7711,5.8259,5.5788,5.8054,9755,0
AMB,D,20140602,000000,5.6612,5.7711,5.6474,5.6543,2716,0
AMB,D,20140603,000000,5.6063,5.6543,5.5855,5.5855,3701,0
AMB,D,20140604,000000,5.5855,5.8329,5.5855,5.8329,1989,0
AMB,D,20140605,000000,5.7161,5.8398,5.6405,5.8398,3563,0
AMB,D,20140606,000000,5.723,6.1008,5.723,6.0046,7410,0
AMB,D,20140609,000000,5.881,6.0596,5.881,5.9084,3115,0
AMB,D,20140610,000000,5.8741,5.881,5.8741,5.8741,1720,0
AMB,D,20140611,000000,5.8398,5.9084,5.8398,5.8673,1892,0
AMB,D,20140612,000000,5.778,5.9566,5.7711,5.9566,10436,0
AMB,D,20140613,000000,5.7711,5.8054,5.7711,5.778,2497,0
AMB,D,20140616,000000,5.8398,5.8466,5.6405,5.6474,23687,0
AMB,D,20140617,000000,5.6749,5.7504,5.6543,5.7023,2745,0
AMB,D,20140618,000000,5.6749,5.7161,5.6749,5.7023,475,0
AMB,D,20140620,000000,5.7023,5.8329,5.7023,5.7917,3493,0
AMB,D,20140623,000000,5.8054,5.8054,5.6337,5.6543,26214,0
AMB,D,20140624,000000,5.6405,5.6474,5.6337,5.6405,7487,0
AMB,D,20140625,000000,5.6337,5.6612,5.4276,5.5238,24885,0
AMB,D,20140626,000000,5.4619,5.5924,5.4619,5.4688,5450,0
AMB,D,20140627,000000,5.4688,5.7985,5.4276,5.4344,4730,0
AMB,D,20140630,000000,5.4963,5.7573,5.4756,5.4963,2777,0
AMB,D,20140701,000000,5.4894,5.6268,5.4894,5.4963,7762,0
AMB,D,20140702,000000,5.4963,5.5648,5.4963,5.4963,149132,0
AMB,D,20140703,000000,5.5168,5.5648,5.4619,5.4619,28759,0
AMB,D,20140704,000000,5.4619,5.5307,5.4413,5.4963,27174,0
AMB,D,20140707,000000,5.4963,5.6817,5.4963,5.6817,6020,0
AMB,D,20140708,000000,5.6817,5.8054,5.6063,5.6681,8005,0
AMB,D,20140709,000000,5.5717,5.6954,5.4413,5.4619,29250,0
AMB,D,20140710,000000,5.4413,5.4894,5.4413,5.4481,7971,0
AMB,D,20140711,000000,5.4413,5.6681,5.4413,5.6681,3072,0
AMB,D,20140714,000000,5.5648,5.7023,5.5648,5.6405,39224,0
AMB,D,20140715,000000,5.5717,5.7023,5.5717,5.613,34750,0
AMB,D,20140716,000000,5.5168,5.613,5.5031,5.613,2326,0
AMB,D,20140717,000000,5.5168,5.6268,5.5168,5.5648,4051,0
AMB,D,20140718,000000,5.5238,5.5855,5.5238,5.5444,23522,0
AMB,D,20140721,000000,5.51,5.5581,5.0084,5.4963,168532,0
AMB,D,20140722,000000,5.4276,5.5031,5.4139,5.5031,3954,0
AMB,D,20140723,000000,5.4963,5.5444,5.4344,5.4756,2166,0
AMB,D,20140724,000000,5.4619,5.7092,5.4619,5.613,3201,0
AMB,D,20140725,000000,5.5581,5.7642,5.5581,5.7642,5196,0
AMB,D,20140728,000000,5.7711,6.0116,5.6749,5.9566,33908,0
AMB,D,20140729,000000,5.9222,5.9978,5.881,5.8948,8025,0
AMB,D,20140730,000000,5.8192,5.9292,5.8192,5.9084,8315,0
AMB,D,20140731,000000,5.9017,6.0528,5.8466,6.0528,19825,0
AMB,D,20140801,000000,6.0528,6.2521,5.9909,6.1832,20589,0
AMB,D,20140804,000000,6.2176,6.3413,6.2176,6.3413,22242,0
AMB,D,20140805,000000,6.3413,6.3894,6.3344,6.3894,13416,0
AMB,D,20140806,000000,6.2382,6.3551,6.2382,6.2795,2952,0
AMB,D,20140807,000000,6.3551,6.4581,6.3551,6.4101,12415,0
AMB,D,20140808,000000,6.4581,6.4581,6.2933,6.2933,5946,0
AMB,D,20140811,000000,6.2588,6.3274,5.6337,6.2176,55635,0
AMB,D,20140812,000000,6.2521,6.2521,5.6337,6.0596,65329,0
AMB,D,20140813,000000,5.8398,6.1353,5.8398,5.9222,9474,0
AMB,D,20140814,000000,5.9292,6.0734,5.9292,5.9702,8773,0
AMB,D,20140818,000000,5.8741,6.1764,5.8741,6.0871,9210,0
AMB,D,20140819,000000,6.1488,6.2863,6.1488,6.2313,8485,0
AMB,D,20140820,000000,6.2246,6.3207,6.2246,6.3207,6379,0
AMB,D,20140821,000000,6.2588,6.5956,6.2588,6.5475,29369,0
AMB,D,20140822,000000,6.4581,6.5956,6.4442,6.568,13832,0
AMB,D,20140825,000000,6.5268,6.6092,6.4442,6.5956,32632,0
AMB,D,20140826,000000,6.5406,6.5886,6.465,6.4924,8497,0
AMB,D,20140827,000000,6.4581,6.465,6.4581,6.4581,2403,0
AMB,D,20140828,000000,6.4581,6.5268,6.2521,6.2521,7162,0
AMB,D,20140829,000000,6.2933,6.3274,6.2727,6.3274,2877,0
AMB,D,20140901,000000,6.2657,6.3825,6.0871,6.1627,9642,0
AMB,D,20140902,000000,6.1627,6.307,6.1627,6.2863,3267,0
AMB,D,20140903,000000,6.1902,6.3207,6.1902,6.2521,4865,0
AMB,D,20140904,000000,6.2521,6.3344,6.2038,6.2795,3940,0
AMB,D,20140905,000000,6.2795,6.3344,6.2795,6.2933,1740,0
AMB,D,20140908,000000,6.2521,6.2521,6.1832,6.2176,3277,0
AMB,D,20140909,000000,6.2313,6.4237,6.0116,6.1214,24529,0
AMB,D,20140910,000000,6.1214,6.3274,6.1214,6.197,7370,0
AMB,D,20140911,000000,6.197,6.2795,6.197,6.2038,5521,0
AMB,D,20140912,000000,6.1696,6.2521,6.1696,6.1832,7337,0
AMB,D,20140915,000000,6.1696,6.1696,5.8398,5.8741,36891,0
AMB,D,20140916,000000,5.9153,6.1764,5.9084,6.1764,18089,0
AMB,D,20140917,000000,6.1214,6.1284,6.0184,6.0528,12653,0
AMB,D,20140918,000000,6.1146,6.2313,6.0528,6.1696,22645,0
AMB,D,20140919,000000,6.1146,6.2382,6.0734,6.0871,14230,0
AMB,D,20140922,000000,6.0871,6.2313,6.0871,6.2176,2903,0
AMB,D,20140923,000000,6.1832,6.2452,6.1832,6.2452,5561,0
AMB,D,20140924,000000,6.2521,6.3551,6.2521,6.3551,9368,0
AMB,D,20140925,000000,6.3274,6.6643,6.3274,6.6024,31983,0
AMB,D,20140926,000000,6.5475,6.6161,6.4581,6.5956,10424,0
AMB,D,20140929,000000,6.6092,6.6574,6.5268,6.5886,13247,0
AMB,D,20140930,000000,6.5817,6.5956,6.465,6.5956,11027,0
AMB,D,20141001,000000,6.5956,6.6643,6.4992,6.4992,9634,0
AMB,D,20141002,000000,6.4992,6.5131,6.2863,6.2933,16854,0
AMB,D,20141003,000000,6.3207,6.4169,6.3207,6.362,4452,0
AMB,D,20141006,000000,6.3413,6.4512,6.3413,6.3689,5917,0
AMB,D,20141007,000000,6.3894,6.4992,6.3894,6.3894,35620,0
AMB,D,20141008,000000,6.3894,6.3963,5.8603,6.0528,289890,0
AMB,D,20141009,000000,6.0664,6.3344,6.0664,6.3344,8972,0
AMB,D,20141010,000000,6.2863,6.3413,6.2452,6.2933,16270,0
AMB,D,20141013,000000,6.2933,6.3413,6.0802,6.1353,66190,0
AMB,D,20141014,000000,6.1353,6.1832,6.0253,6.1146,23089,0
AMB,D,20141015,000000,6.1146,6.3689,6.1146,6.1832,13737,0
AMB,D,20141016,000000,6.1832,6.2176,5.9771,6.1146,21793,0
AMB,D,20141017,000000,6.1508,6.2232,5.9337,6.2232,32942,0
AMB,D,20141020,000000,6.2304,6.2883,6.2232,6.2593,1432,0
AMB,D,20141021,000000,6.2522,6.2522,6.1869,6.245,1848,0
AMB,D,20141022,000000,6.2304,6.245,6.1508,6.1508,3291,0
AMB,D,20141023,000000,6.1796,6.1941,6.0929,6.1508,703,0
AMB,D,20141024,000000,6.1362,6.1435,6.1073,6.1435,1362,0
AMB,D,20141027,000000,6.1435,6.1435,6.1073,6.1073,1613,0
AMB,D,20141028,000000,6.0929,6.1073,6.0785,6.0785,3512,0
AMB,D,20141029,000000,6.0421,6.1146,6.0276,6.1146,3333,0
AMB,D,20141030,000000,6.0785,6.1146,6.0785,6.1146,671,0
AMB,D,20141031,000000,6.1435,6.2232,6.1362,6.2232,1764,0
AMB,D,20141103,000000,6.2232,6.3461,6.158,6.3388,11954,0
AMB,D,20141104,000000,6.3605,6.3605,6.281,6.281,3379,0
AMB,D,20141105,000000,6.2883,6.4113,6.2883,6.3823,5798,0
AMB,D,20141106,000000,6.3678,6.4691,6.31,6.4691,24888,0
AMB,D,20141107,000000,6.3823,6.4619,6.31,6.3605,4787,0
AMB,D,20141110,000000,6.2666,6.3316,6.006,6.2738,7162,0
AMB,D,20141112,000000,6.2593,6.2593,6.0493,6.0493,7379,0
AMB,D,20141113,000000,6.0421,6.1435,5.9917,6.1435,7690,0
AMB,D,20141114,000000,6.129,6.129,6.006,6.0785,6773,0
AMB,D,20141117,000000,6.0785,6.0785,5.9917,6.0421,7221,0
AMB,D,20141118,000000,6.0421,6.0421,5.9917,5.9917,6120,0
AMB,D,20141119,000000,6.0712,6.0712,6.0205,6.0205,476,0
AMB,D,20141120,000000,6.0712,6.0785,5.977,5.977,5471,0
AMB,D,20141121,000000,6.0134,6.1435,5.9337,6.0785,7158,0
AMB,D,20141124,000000,6.0929,6.2232,6.0421,6.2232,2394,0
AMB,D,20141125,000000,6.2522,6.2955,6.1653,6.1725,12703,0
AMB,D,20141126,000000,6.1869,6.1869,6.1869,6.1869,565,0
AMB,D,20141127,000000,6.0785,6.2955,6.0785,6.1435,8198,0
AMB,D,20141128,000000,6.1508,6.281,6.1146,6.1362,11875,0
AMB,D,20141201,000000,6.1869,6.1869,6.1219,6.1219,378,0
AMB,D,20141202,000000,6.1219,6.2232,6.1219,6.2232,3306,0
AMB,D,20141203,000000,6.2593,6.2593,6.0493,6.1508,5180,0
AMB,D,20141204,000000,6.2232,6.2232,6.1508,6.2232,690,0
AMB,D,20141205,000000,6.2883,6.3172,6.2883,6.2955,7448,0
AMB,D,20141208,000000,6.2955,6.3678,6.1941,6.2955,5208,0
AMB,D,20141209,000000,6.2955,6.5125,6.0785,6.1362,32615,0
AMB,D,20141210,000000,6.1508,6.1508,5.9337,5.9699,9979,0
AMB,D,20141211,000000,5.9554,6.0276,5.6587,6.0276,15964,0
AMB,D,20141212,000000,6.0276,6.0276,5.8757,5.9844,2832,0
AMB,D,20141215,000000,6.0134,6.0567,5.8614,5.8614,10362,0
AMB,D,20141216,000000,5.8252,5.912,5.6804,5.7093,13072,0
AMB,D,20141217,000000,5.6804,5.6804,5.5718,5.6298,25502,0
AMB,D,20141218,000000,5.6441,5.7166,5.5357,5.5357,24480,0
AMB,D,20141219,000000,5.5429,5.6081,5.4126,5.4996,13834,0
AMB,D,20141222,000000,5.6804,5.6804,5.4272,5.4922,11369,0
AMB,D,20141223,000000,5.4996,5.6298,5.4272,5.6298,31936,0
AMB,D,20141229,000000,5.5718,5.5865,5.4996,5.4996,52525,0
AMB,D,20141230,000000,5.5213,5.6441,5.4996,5.6441,4817,0
AMB,D,20150102,000000,5.6877,5.7166,5.6441,5.6441,2161,0
AMB,D,20150105,000000,5.6587,5.7818,5.6587,5.7601,7043,0
AMB,D,20150107,000000,5.7673,5.9482,5.7673,5.9409,4172,0
AMB,D,20150108,000000,5.9482,6.0639,5.9482,6.006,2188,0
AMB,D,20150109,000000,6.0567,6.0567,6.006,6.0567,1639,0
